2016-08-30 18:07:27.901,74,EC549ADB,001,,068,Ack,44 4B ,01,-1,-01,-01,>, ,
2016-08-30 18:07:27.925,61,EC549ADB,045,,001,Singlecast,01 32 02 21 64 00 00 06 74 00 1E 00 00 06 74 52 ,10,-1,-01,-01,>, ,
2016-08-30 18:07:46.692,74,EC549ADB,001,,045,Ack,2D 29 ,10,-1,-01,-01,>, ,
2016-08-30 18:07:46.715,60,EC549ADB,045,,001,Singlecast,01 60 0D 01 00 32 02 21 74 00 00 00 00 00 00 00 00 03 59 6F ,11,-1,-01,-01,>, ,
2016-08-30 18:07:46.749,70,EC549ADB,001,,045,Ack,2D 28 ,11,-1,-01,-01,>, ,
2016-08-30 18:07:46.773,60,EC549ADB,045,,001,Singlecast,01 60 0D 02 00 32 02 21 74 00 00 00 00 00 00 00 00 03 59 6B ,12,-1,-01,-01,>, ,
2016-08-30 18:07:46.806,74,EC549ADB,001,,045,Ack,2D 2F ,12,-1,-01,-01,>, ,
2016-08-30 18:07:46.830,60,EC549ADB,045,,001,Singlecast,01 60 0D 01 00 32 02 21 64 00 00 03 1B 00 1E 00 00 03 1B 3D ,13,-1,-01,-01,>, ,
2016-08-30 18:07:46.864,73,EC549ADB,001,,045,Ack,2D 2E ,13,-1,-01,-01,>, ,
2016-08-30 18:07:46.887,60,EC549ADB,045,,001,Singlecast,01 60 0D 02 00 32 02 21 64 00 00 03 59 00 1E 00 00 03 59 3D ,14,-1,-01,-01,>, ,
2016-08-30 18:07:46.920,70,EC549ADB,001,,045,Ack,2D 2D ,14,-1,-01,-01,>, ,
2016-08-30 18:07:46.944,56,EC549ADB,022,,001,Singlecast,01 32 02 21 64 00 00 A5 18 00 3C 00 00 A5 17 03 ,13,-1,-01,-01,>, ,
2016-08-30 18:07:54.181,74,EC549ADB,001,,022,Ack,16 15 ,13,-1,-01,-01,>, ,
2016-08-30 18:07:54.205,55,EC549ADB,031,,001,Singlecast,01 32 02 21 64 00 01 78 2E 00 3C 00 01 78 2D 02 ,09,-1,-01,-01,>, ,
2016-08-30 18:08:02.741,74,EC549ADB,001,,031,Ack,1F 18 ,09,-1,-01,-01,>, ,
2016-08-30 18:08:02.767,55,EC549ADB,031,,001,Singlecast,01 32 02 21 64 00 01 78 2E 00 3C 00 01 78 2D 02 ,09,-1,-01,-01,>, ,
2016-08-30 18:08:02.798,74,EC549ADB,001,,031,Ack,1F 18 ,09,-1,-01,-01,>, ,
2016-08-30 18:08:02.822,55,EC549ADB,031,,001,Singlecast,01 32 02 21 64 00 01 78 2E 00 3C 00 01 78 2D 02 ,09,-1,-01,-01,>, ,
2016-08-30 18:08:02.853,74,EC549ADB,001,,031,Ack,1F 18 ,09,-1,-01,-01,>, ,
2016-08-30 18:08:02.877,76,EC549ADB,027,,001,Singlecast,01 84 07 44 5F ,01,-1,-01,-01,>, ,
